<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - December 2005"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - December 2005
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2006	01	05	20	48
x	FR	2005	12	01	00	03
x	LR	2005	12	31	23	42
x	SR	23003
x	PR	16542
x	FL	323
x	RR	749
x	NF	10732
x	NH	1620
x	CL	925
x	UL	29346437
x	BT	847716043
W	RBbr	1211	55280904	6.521	5.265	2005	11	27
W	RBbr	3016	234796825	27.698	13.111	2005	12	04
W	RBbr	14341	320840339	37.848	62.344	2005	12	11
W	RBbr	2482	131576864	15.521	10.790	2005	12	18
W	RBbr	1953	105221111	12.412	8.490	2005	12	25
W	*BT	P	12689	2005	12	11
d	RBbr	1262	69481194	8.196	5.486	Sun
d	RBbr	1632	67813555	8.000	7.095	Mon
d	RBbr	5012	153006051	18.049	21.788	Tue
d	RBbr	6223	177046767	20.885	27.053	Wed
d	RBbr	5648	196323187	23.159	24.553	Thu
d	RBbr	2003	109943688	12.969	8.708	Fri
d	RBbr	1223	74101601	8.741	5.317	Sat
D	RBbr	460	22548474	2.660	2.000	2005	12	01
D	RBbr	453	13273695	1.566	1.969	2005	12	02
D	RBbr	298	19458735	2.295	1.295	2005	12	03
D	RBbr	333	13390937	1.580	1.448	2005	12	04
D	RBbr	483	14238079	1.680	2.100	2005	12	05
D	RBbr	514	55848303	6.588	2.234	2005	12	06
D	RBbr	578	35846591	4.229	2.513	2005	12	07
D	RBbr	597	64781853	7.642	2.595	2005	12	08
D	RBbr	342	33575750	3.961	1.487	2005	12	09
D	RBbr	169	17115312	2.019	0.735	2005	12	10
D	RBbr	420	21603666	2.548	1.826	2005	12	11
D	RBbr	333	24182356	2.853	1.448	2005	12	12
D	RBbr	3845	69928247	8.249	16.715	2005	12	13
D	RBbr	5116	102338443	12.072	22.241	2005	12	14
D	RBbr	3880	75282094	8.881	16.867	2005	12	15
D	RBbr	507	22631253	2.670	2.204	2005	12	16
D	RBbr	240	4874280	0.575	1.043	2005	12	17
D	RBbr	371	27475276	3.241	1.613	2005	12	18
D	RBbr	510	20049653	2.365	2.217	2005	12	19
D	RBbr	288	9132804	1.077	1.252	2005	12	20
D	RBbr	339	21164239	2.497	1.474	2005	12	21
D	RBbr	397	18550419	2.188	1.726	2005	12	22
D	RBbr	358	23174008	2.734	1.556	2005	12	23
D	RBbr	219	12030465	1.419	0.952	2005	12	24
D	RBbr	138	7011315	0.827	0.600	2005	12	25
D	RBbr	306	9343467	1.102	1.330	2005	12	26
D	RBbr	365	18096697	2.135	1.587	2005	12	27
D	RBbr	190	17697494	2.088	0.826	2005	12	28
D	RBbr	314	15160347	1.788	1.365	2005	12	29
D	RBbr	343	17288982	2.039	1.491	2005	12	30
D	RBbr	297	20622809	2.433	1.291	2005	12	31
D	*BT	P	4866	2005	12	14
h	RBbr	462	35117002	4.143	2.008	00
h	RBbr	422	20072361	2.368	1.835	01
h	RBbr	437	34423010	4.061	1.900	02
h	RBbr	617	25970950	3.064	2.682	03
h	RBbr	783	23791636	2.807	3.404	04
h	RBbr	948	27796842	3.279	4.121	05
h	RBbr	934	25516403	3.010	4.060	06
h	RBbr	1036	29988702	3.538	4.504	07
h	RBbr	1224	25351475	2.991	5.321	08
h	RBbr	1048	27856202	3.286	4.556	09
h	RBbr	1076	35333737	4.168	4.678	10
h	RBbr	1170	54480859	6.427	5.086	11
h	RBbr	643	53315441	6.289	2.795	12
h	RBbr	479	22446151	2.648	2.082	13
h	RBbr	1068	53824121	6.349	4.643	14
h	RBbr	2199	63083318	7.442	9.560	15
h	RBbr	1202	37563766	4.431	5.225	16
h	RBbr	1313	38916451	4.591	5.708	17
h	RBbr	1181	46552179	5.491	5.134	18
h	RBbr	1158	39351571	4.642	5.034	19
h	RBbr	1119	28948123	3.415	4.865	20
h	RBbr	908	35186066	4.151	3.947	21
h	RBbr	989	46813449	5.522	4.299	22
h	RBbr	587	16016228	1.889	2.552	23
o	*f	1R	r
o	lRBbr	1	12102	223196812	26.329	52.611	[unresolved numerical addresses]
o	lRBbr	1	4411	283380027	33.429	19.176	.net (Networks)
o	lRBbr	1	3533	180793626	21.327	15.359	.com (Commercial)
o	lRBbr	2	105	4778116	0.564	0.456	aol.com (America Online)
o	lRBbr	1	1275	51886432	6.121	5.543	.edu (US Higher Education)
o	lRBbr	2	557	26095090	3.078	2.421	umich.edu
o	lRBbr	3	472	23900670	2.819	2.052	engin.umich.edu
o	lRBbr	1	282	14475471	1.708	1.226	.ca (Canada)
o	lRBbr	1	218	8423436	0.994	0.948	.mx (Mexico)
o	lRBbr	1	122	2387268	0.282	0.530	.ch (Switzerland)
o	lRBbr	1	86	12103732	1.428	0.374	.de (Germany)
o	lRBbr	1	86	361810	0.043	0.374	.do (Dominican Republic)
o	lRBbr	1	72	1277907	0.151	0.313	.es (Spain)
o	lRBbr	1	68	2305285	0.272	0.296	.nl (Netherlands)
o	lRBbr	1	65	3344752	0.395	0.283	.in (India)
o	lRBbr	1	62	10046645	1.185	0.270	.uk (United Kingdom)
o	lRBbr	1	60	3688254	0.435	0.261	.au (Australia)
o	lRBbr	1	50	1372994	0.162	0.217	.br (Brazil)
o	lRBbr	1	48	2851722	0.336	0.209	.it (Italy)
o	lRBbr	1	45	819411	0.097	0.196	.se (Sweden)
o	lRBbr	1	44	570752	0.067	0.191	.org (Non Profit Making Organizations)
o	lRBbr	1	44	917308	0.108	0.191	.kr (South Korea)
o	lRBbr	1	35	1638353	0.193	0.152	.jp (Japan)
o	lRBbr	1	35	2658298	0.314	0.152	.pl (Poland)
o	lRBbr	1	31	3100522	0.366	0.135	.fr (France)
o	lRBbr	1	26	9046971	1.067	0.113	.fi (Finland)
o	lRBbr	1	25	413381	0.049	0.109	.za (South Africa)
o	lRBbr	1	18	2527824	0.298	0.078	.cz (Czech Republic)
o	lRBbr	1	15	117956	0.014	0.065	.be (Belgium)
o	lRBbr	1	14	860095	0.101	0.061	.ru (Russia)
o	lRBbr	1	13	4473765	0.528	0.057	.dk (Denmark)
o	lRBbr	1	12	2253879	0.266	0.052	.no (Norway)
o	lRBbr	1	11	87641	0.010	0.048	.ie (Ireland)
o	lRBbr	1	9	136732	0.016	0.039	.mt (Malta)
o	lRBbr	1	8	69837	0.008	0.035	.gov (US Government)
o	lRBbr	1	7	4356327	0.514	0.030	.mil (US Military)
o	lRBbr	1	7	54407	0.006	0.030	.pt (Portugal)
o	lRBbr	1	7	2241153	0.264	0.030	.gr (Greece)
o	lRBbr	1	6	92455	0.011	0.026	.my (Malaysia)
o	lRBbr	1	5	2562504	0.302	0.022	.ar (Argentina)
o	lRBbr	1	4	161111	0.019	0.017	.pe (Peru)
o	lRBbr	1	4	688	0.000	0.017	.ph (Philippines)
o	lRBbr	1	4	336002	0.040	0.017	.ir (Iran)
o	lRBbr	1	3	134525	0.016	0.013	.us (United States)
o	lRBbr	1	3	25266	0.003	0.013	[domain not given]
o	lRBbr	1	3	156419	0.018	0.013	.th (Thailand)
o	lRBbr	1	3	66731	0.008	0.013	.tw (Taiwan)
o	lRBbr	1	3	4471644	0.527	0.013	.sa (Saudi Arabia)
o	lRBbr	1	3	24989	0.003	0.013	.at (Austria)
o	lRBbr	1	3	16642	0.002	0.013	.sg (Singapore)
o	lRBbr	1	2	15032	0.002	0.009	.tv (Tuvalu)
o	lRBbr	1	2	10036	0.001	0.009	.ci (Ivory Coast)
o	lRBbr	1	2	12779	0.002	0.009	.id (Indonesia)
o	lRBbr	1	2	815493	0.096	0.009	.il (Israel)
o	lRBbr	1	1	3863	0.000	0.004	.pk (Pakistan)
o	lRBbr	1	1	479433	0.057	0.004	.vn (Vietnam)
o	lRBbr	1	1	63582	0.008	0.004	.tr (Turkey)
o	lRBbr	1	1	15704	0.002	0.004	.co (Colombia)
o	lRBbr	1	1	10360	0.001	0.004	.ua (Ukraine)
S	*f	1R	r
S	RBbr	10638	139349451	16.438	46.246	133.163.194.50
S	RBbr	2074	80989241	9.554	9.016	pcp08882723pcs.vnburn01.mi.comcast.net
S	RBbr	499	26940294	3.178	2.169	crawl-66-249-72-131.googlebot.com
S	RBbr	490	18701636	2.206	2.130	msnbot.msn.com
S	RBbr	301	19677456	2.321	1.309	hnarayan.personal.engin.umich.edu
S	RBbr	205	7808786	0.921	0.891	crawl-66-249-65-34.googlebot.com
S	RBbr	169	8859187	1.045	0.735	65.55.246.51
S	RBbr	145	11443717	1.350	0.630	tohirdhurd.eche.ualberta.ca
S	RBbr	144	1254353	0.148	0.626	81.181.14.18
S	RBbr	111	9779732	1.154	0.483	12-217-232-55.client.mchsi.com
S	RBbr	107	2299848	0.271	0.465	132.206.200.222
S	RBbr	100	4789172	0.565	0.435	adsl-68-251-224-66.dsl.sfldmi.ameritech.net
S	RBbr	100	1770997	0.209	0.435	dyn-128-59-150-127.dyn.columbia.edu
S	RBbr	86	361810	0.043	0.374	174samana87.codetel.net.do
S	RBbr	83	2337401	0.276	0.361	aragon.bu.edu
S	RBbr	81	1119766	0.132	0.352	ip68-12-246-38.ok.ok.cox.net
S	RBbr	80	1848359	0.218	0.348	global77-194.pix.hs.uab.edu
S	RBbr	76	2286161	0.270	0.330	adsl-68-252-7-6.dsl.sfldmi.ameritech.net
S	RBbr	66	316981	0.037	0.287	acd82707.ipt.aol.com
S	RBbr	66	8064149	0.951	0.287	pcp01440809pcs.wilog401.pa.comcast.net
S	RBbr	58	1209731	0.143	0.252	adsl-85-217-36-233.kotinet.com
S	RBbr	58	976124	0.115	0.252	208-176-136-183.dia.xo.com
S	RBbr	57	407486	0.048	0.248	dsl-201-152-254-98.prod-infinitum.com.mx
S	RBbr	54	4524347	0.534	0.235	cpe-65-27-89-27.mn.res.rr.com
S	RBbr	53	306401	0.036	0.230	crawler-gw-01.bos3.fastsearch.net
S	RBbr	52	1057094	0.125	0.226	85-50-42-212.bcn1.adsl.uni2.es
S	RBbr	50	3332499	0.393	0.217	adsl-066-156-076-040.sip.asm.bellsouth.net
S	RBbr	49	1129320	0.133	0.213	80.77.86.240
S	RBbr	49	1036449	0.122	0.213	203.199.213.131
S	RBbr	48	1054143	0.124	0.209	v-adsl-fh-240-59.umnet.umich.edu
S	RBbr	48	1137975	0.134	0.209	84-73-248-214.dclient.hispeed.ch
S	RBbr	48	1013687	0.120	0.209	usilu-ge.ti-edu.ch
S	RBbr	48	1358352	0.160	0.209	59.92.115.239
S	RBbr	47	588990	0.069	0.204	adsl-68-249-8-54.dsl.sfldmi.ameritech.net
S	RBbr	47	1071377	0.126	0.204	pcp09230792pcs.sanarb01.mi.comcast.net
S	RBbr	46	1057269	0.125	0.200	dsl-tn-155.25.144.59.touchtelindia.net
S	RBbr	46	1091010	0.129	0.200	12-221-82-33.client.insightbb.com
