<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - April 2007"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - April 2007
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2007	05	10	10	49
x	FR	2007	04	01	00	00
x	LR	2007	04	30	23	54
x	SR	107302
x	PR	20436
x	FL	4392
x	RR	466
x	NF	1655
x	NH	3964
x	CL	808
x	UL	29457854
x	BT	2606852801
W	RBbr	44532	643882626	24.700	41.502	2007	04	01
W	RBbr	17804	410298230	15.739	16.592	2007	04	08
W	RBbr	12672	685111614	26.281	11.810	2007	04	15
W	RBbr	29116	753713527	28.913	27.135	2007	04	22
W	RBbr	3178	113846804	4.367	2.962	2007	04	29
W	*BT	P	8715	2007	04	01
d	RBbr	19186	359268419	13.782	17.880	Sun
d	RBbr	13161	326606786	12.529	12.265	Mon
d	RBbr	16153	399764208	15.335	15.054	Tue
d	RBbr	14464	452077081	17.342	13.480	Wed
d	RBbr	13778	403766353	15.489	12.840	Thu
d	RBbr	12972	332196279	12.743	12.089	Fri
d	RBbr	17588	333173675	12.781	16.391	Sat
D	RBbr	10308	73247393	2.810	9.607	2007	04	01
D	RBbr	5596	52300397	2.006	5.215	2007	04	02
D	RBbr	4790	90845676	3.485	4.464	2007	04	03
D	RBbr	3460	85245954	3.270	3.225	2007	04	04
D	RBbr	6580	146181681	5.608	6.132	2007	04	05
D	RBbr	9159	125542930	4.816	8.536	2007	04	06
D	RBbr	4639	70518595	2.705	4.323	2007	04	07
D	RBbr	4159	50967701	1.955	3.876	2007	04	08
D	RBbr	4208	62942746	2.415	3.922	2007	04	09
D	RBbr	1306	64937365	2.491	1.217	2007	04	10
D	RBbr	2432	69428033	2.663	2.267	2007	04	11
D	RBbr	3287	45658631	1.751	3.063	2007	04	12
D	RBbr	1350	65930642	2.529	1.258	2007	04	13
D	RBbr	1062	50433112	1.935	0.990	2007	04	14
D	RBbr	1034	114704417	4.400	0.964	2007	04	15
D	RBbr	1203	73427537	2.817	1.121	2007	04	16
D	RBbr	2049	91150939	3.497	1.910	2007	04	17
D	RBbr	3883	122534020	4.700	3.619	2007	04	18
D	RBbr	2264	132273115	5.074	2.110	2007	04	19
D	RBbr	1158	60486312	2.320	1.079	2007	04	20
D	RBbr	1081	90535274	3.473	1.007	2007	04	21
D	RBbr	1159	61852312	2.373	1.080	2007	04	22
D	RBbr	1502	82585898	3.168	1.400	2007	04	23
D	RBbr	8008	152830228	5.863	7.463	2007	04	24
D	RBbr	4689	174869074	6.708	4.370	2007	04	25
D	RBbr	1647	79652926	3.056	1.535	2007	04	26
D	RBbr	1305	80236395	3.078	1.216	2007	04	27
D	RBbr	10806	121686694	4.668	10.071	2007	04	28
D	RBbr	2526	58496596	2.244	2.354	2007	04	29
D	RBbr	652	55350208	2.123	0.608	2007	04	30
D	*BT	P	1942	2007	04	06
h	RBbr	4872	77465754	2.972	4.540	00
h	RBbr	3117	84408643	3.238	2.905	01
h	RBbr	1182	111177214	4.265	1.102	02
h	RBbr	804	69735924	2.675	0.749	03
h	RBbr	1110	63202379	2.424	1.034	04
h	RBbr	895	50447013	1.935	0.834	05
h	RBbr	871	55760660	2.139	0.812	06
h	RBbr	1287	103917662	3.986	1.199	07
h	RBbr	2457	52924403	2.030	2.290	08
h	RBbr	2583	91973996	3.528	2.407	09
h	RBbr	5340	100708372	3.863	4.977	10
h	RBbr	9457	158190052	6.068	8.813	11
h	RBbr	6462	166506532	6.387	6.022	12
h	RBbr	3673	180185545	6.912	3.423	13
h	RBbr	5555	107174274	4.111	5.177	14
h	RBbr	4298	162962238	6.251	4.006	15
h	RBbr	6688	128835685	4.942	6.233	16
h	RBbr	7337	146741794	5.629	6.838	17
h	RBbr	5536	108824554	4.175	5.159	18
h	RBbr	4951	73479922	2.819	4.614	19
h	RBbr	6171	104230616	3.998	5.751	20
h	RBbr	9953	179171435	6.873	9.276	21
h	RBbr	7213	138315184	5.306	6.722	22
h	RBbr	5490	90512950	3.472	5.116	23
o	*f	1R	r
o	lRBbr	1	61082	575819563	22.089	56.925	.net (Networks)
o	lRBbr	1	21954	216847048	8.318	20.460	.edu (US Higher Education)
o	lRBbr	2	21182	170052587	6.523	19.741	umich.edu
o	lRBbr	3	20836	153805049	5.900	19.418	engin.umich.edu
o	lRBbr	2	56	16593977	0.637	0.052	uiowa.edu
o	lRBbr	1	8767	1194677811	45.828	8.170	.com (Commercial)
o	lRBbr	2	362	14489700	0.556	0.337	aol.com (America Online)
o	lRBbr	1	5779	267736893	10.271	5.386	[unresolved numerical addresses]
o	lRBbr	1	827	21327262	0.818	0.771	.in (India)
o	lRBbr	1	666	6281606	0.241	0.621	.org (Non Profit Making Organizations)
o	lRBbr	1	600	20745261	0.796	0.559	.de (Germany)
o	lRBbr	1	533	20269590	0.778	0.497	.ca (Canada)
o	lRBbr	1	512	17239587	0.661	0.477	.br (Brazil)
o	lRBbr	1	487	39372838	1.510	0.454	.it (Italy)
o	lRBbr	1	422	15775487	0.605	0.393	.uk (United Kingdom)
o	lRBbr	1	405	11280543	0.433	0.377	.us (United States)
o	lRBbr	1	377	9705297	0.372	0.351	.mx (Mexico)
o	lRBbr	1	373	21404893	0.821	0.348	.pt (Portugal)
o	lRBbr	1	346	9221295	0.354	0.322	.id (Indonesia)
o	lRBbr	1	333	11262283	0.432	0.310	.au (Australia)
o	lRBbr	1	232	6504157	0.250	0.216	.my (Malaysia)
o	lRBbr	1	232	7056610	0.271	0.216	.pe (Peru)
o	lRBbr	1	219	5104662	0.196	0.204	.nl (Netherlands)
o	lRBbr	1	208	11887468	0.456	0.194	.tr (Turkey)
o	lRBbr	1	178	5803202	0.223	0.166	.th (Thailand)
o	lRBbr	1	173	6306903	0.242	0.161	.cz (Czech Republic)
o	lRBbr	1	171	4203714	0.161	0.159	.pl (Poland)
o	lRBbr	1	161	5410897	0.208	0.150	.cl (Chile)
o	lRBbr	1	156	5552991	0.213	0.145	.ar (Argentina)
o	lRBbr	1	142	3424907	0.131	0.132	.fi (Finland)
o	lRBbr	1	126	14441740	0.554	0.117	.gr (Greece)
o	lRBbr	1	117	5083213	0.195	0.109	.fr (France)
o	lRBbr	1	114	4228934	0.162	0.106	.be (Belgium)
o	lRBbr	1	110	3349312	0.128	0.103	.hu (Hungary)
o	lRBbr	1	101	4794777	0.184	0.094	.ch (Switzerland)
o	lRBbr	1	93	4359880	0.167	0.087	.se (Sweden)
o	lRBbr	1	91	1842741	0.071	0.085	.jp (Japan)
o	lRBbr	1	91	1975733	0.076	0.085	.no (Norway)
o	lRBbr	1	90	3487598	0.134	0.084	.nz (New Zealand)
o	lRBbr	1	88	1716781	0.066	0.082	.mil (US Military)
o	lRBbr	1	79	2325228	0.089	0.074	.es (Spain)
o	lRBbr	1	73	3162107	0.121	0.068	.sk (Slovakia)
o	lRBbr	1	71	1628993	0.062	0.066	.bg (Bulgaria)
o	lRBbr	1	58	2593179	0.099	0.054	.sg (Singapore)
o	lRBbr	1	54	866586	0.033	0.050	[unknown domain]
o	lRBbr	1	47	1609076	0.062	0.044	.vn (Vietnam)
o	lRBbr	1	47	1632723	0.063	0.044	.lt (Lithuania)
o	lRBbr	1	43	1653851	0.063	0.040	.hr (Croatia)
o	lRBbr	1	37	1378435	0.053	0.034	.dk (Denmark)
o	lRBbr	1	37	829088	0.032	0.034	.ie (Ireland)
o	lRBbr	1	31	810103	0.031	0.029	.ee (Estonia)
o	lRBbr	1	28	845163	0.032	0.026	.lb (Lebanon)
o	lRBbr	1	27	561246	0.022	0.025	.by (Belarus)
o	lRBbr	1	27	569624	0.022	0.025	.do (Dominican Republic)
o	lRBbr	1	27	569624	0.022	0.025	.md (Moldova)
o	lRBbr	1	22	1240970	0.048	0.021	.il (Israel)
o	lRBbr	1	21	622693	0.024	0.020	.yu (Former Yugoslavia)
o	lRBbr	1	21	1455461	0.056	0.020	.ru (Russia)
o	lRBbr	1	21	469934	0.018	0.020	.cy (Cyprus)
o	lRBbr	1	21	841856	0.032	0.020	.ae (United Arab Emirates)
o	lRBbr	1	20	593682	0.023	0.019	.kr (South Korea)
o	lRBbr	1	18	397057	0.015	0.017	.co (Colombia)
o	lRBbr	1	16	140883	0.005	0.015	.al (Albania)
o	lRBbr	1	11	437344	0.017	0.010	.mt (Malta)
o	lRBbr	1	11	312611	0.012	0.010	.za (South Africa)
o	lRBbr	1	11	1056697	0.041	0.010	.ro (Romania)
o	lRBbr	1	10	2597008	0.100	0.009	[domain not given]
o	lRBbr	1	8	308048	0.012	0.007	.sa (Saudi Arabia)
o	lRBbr	1	8	516114	0.020	0.007	.hk (Hong Kong)
o	lRBbr	1	8	249444	0.010	0.007	.gov (US Government)
o	lRBbr	1	6	235956	0.009	0.006	.arpa (Arpanet)
o	lRBbr	1	6	996138	0.038	0.006	.at (Austria)
o	lRBbr	1	5	609991	0.023	0.005	.ba (Bosnia-Herzegovina)
o	lRBbr	1	4	69426	0.003	0.004	.st (Saint Tome and Principe)
o	lRBbr	1	4	68966	0.003	0.004	.info (Informational)
o	lRBbr	1	3	318377	0.012	0.003	.ve (Venezuela)
o	lRBbr	1	2	13488	0.001	0.002	.om (Oman)
