<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - September 2007"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - September 2007
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2007	10	30	16	30
x	FR	2007	09	01	00	16
x	LR	2007	09	30	23	55
x	SR	36474
x	PR	4868
x	FL	2675
x	RR	84
x	NF	1041
x	NH	2088
x	CL	506
x	UL	23577019
x	BT	1192859100
W	RBbr	1039	29782606	2.497	2.849	2007	08	26
W	RBbr	8546	235943413	19.780	23.430	2007	09	02
W	RBbr	7847	223510508	18.737	21.514	2007	09	09
W	RBbr	8451	365370710	30.630	23.170	2007	09	16
W	RBbr	9259	288898427	24.219	25.385	2007	09	23
W	RBbr	1332	49353436	4.137	3.652	2007	09	30
W	*BT	P	1218	2007	09	23
d	RBbr	5370	181654417	15.228	14.723	Sun
d	RBbr	5285	150624311	12.627	14.490	Mon
d	RBbr	4679	164694472	13.807	12.828	Tue
d	RBbr	4671	132491051	11.107	12.806	Wed
d	RBbr	4905	195721192	16.408	13.448	Thu
d	RBbr	6033	163052070	13.669	16.541	Fri
d	RBbr	5531	204621587	17.154	15.164	Sat
D	RBbr	1039	29782606	2.497	2.849	2007	09	01
D	RBbr	1299	33789725	2.833	3.561	2007	09	02
D	RBbr	1063	34045813	2.854	2.914	2007	09	03
D	RBbr	1397	40055815	3.358	3.830	2007	09	04
D	RBbr	1266	41175620	3.452	3.471	2007	09	05
D	RBbr	887	22176405	1.859	2.432	2007	09	06
D	RBbr	1380	41914344	3.514	3.784	2007	09	07
D	RBbr	1254	22785691	1.910	3.438	2007	09	08
D	RBbr	765	18913553	1.586	2.097	2007	09	09
D	RBbr	1185	19503748	1.635	3.249	2007	09	10
D	RBbr	1005	28608423	2.398	2.755	2007	09	11
D	RBbr	731	31120385	2.609	2.004	2007	09	12
D	RBbr	1320	31598900	2.649	3.619	2007	09	13
D	RBbr	1930	55031079	4.613	5.291	2007	09	14
D	RBbr	911	38734420	3.247	2.498	2007	09	15
D	RBbr	1023	34247719	2.871	2.805	2007	09	16
D	RBbr	1533	45077716	3.779	4.203	2007	09	17
D	RBbr	960	35697479	2.993	2.632	2007	09	18
D	RBbr	1184	34098439	2.859	3.246	2007	09	19
D	RBbr	1247	94188109	7.896	3.419	2007	09	20
D	RBbr	1160	31161521	2.612	3.180	2007	09	21
D	RBbr	1344	90899727	7.620	3.685	2007	09	22
D	RBbr	951	45349984	3.802	2.607	2007	09	23
D	RBbr	1504	51997034	4.359	4.123	2007	09	24
D	RBbr	1317	60332755	5.058	3.611	2007	09	25
D	RBbr	1490	26096607	2.188	4.085	2007	09	26
D	RBbr	1451	47757778	4.004	3.978	2007	09	27
D	RBbr	1563	34945126	2.930	4.285	2007	09	28
D	RBbr	983	22419143	1.879	2.695	2007	09	29
D	RBbr	1332	49353436	4.137	3.652	2007	09	30
D	*BT	P	218	2007	09	26
h	RBbr	1463	34993503	2.934	4.011	00
h	RBbr	1004	35256219	2.956	2.753	01
h	RBbr	1317	29253726	2.452	3.611	02
h	RBbr	1299	75304718	6.313	3.561	03
h	RBbr	673	26933490	2.258	1.845	04
h	RBbr	1301	66105466	5.542	3.567	05
h	RBbr	1292	43028786	3.607	3.542	06
h	RBbr	936	34552525	2.897	2.566	07
h	RBbr	1101	68236537	5.720	3.019	08
h	RBbr	1674	61792375	5.180	4.590	09
h	RBbr	1594	55161352	4.624	4.370	10
h	RBbr	2312	43436909	3.641	6.339	11
h	RBbr	2628	42176632	3.536	7.205	12
h	RBbr	1830	57464313	4.817	5.017	13
h	RBbr	1761	47112428	3.950	4.828	14
h	RBbr	2083	65827248	5.518	5.711	15
h	RBbr	2083	92357727	7.743	5.711	16
h	RBbr	1853	58783322	4.928	5.080	17
h	RBbr	1871	51389381	4.308	5.130	18
h	RBbr	1206	32254796	2.704	3.306	19
h	RBbr	1260	47542874	3.986	3.455	20
h	RBbr	1700	47106131	3.949	4.661	21
h	RBbr	1245	53129642	4.454	3.413	22
h	RBbr	988	23659000	1.983	2.709	23
o	*f	1R	r
o	lRBbr	1	9982	334320880	28.027	27.367	.net (Networks)
o	lRBbr	1	7399	282052063	23.645	20.286	[unresolved numerical addresses]
o	lRBbr	1	5084	270093807	22.643	13.939	.com (Commercial)
o	lRBbr	1	4253	67670388	5.673	11.660	.edu (US Higher Education)
o	lRBbr	2	2344	34121330	2.860	6.426	umich.edu
o	lRBbr	3	1863	29297773	2.456	5.108	engin.umich.edu
o	lRBbr	2	50	6999481	0.587	0.137	gatech.edu
o	lRBbr	1	833	9021886	0.756	2.284	.in (India)
o	lRBbr	1	767	10374325	0.870	2.103	.uk (United Kingdom)
o	lRBbr	1	694	19688088	1.650	1.903	.it (Italy)
o	lRBbr	1	646	31339978	2.627	1.771	.no (Norway)
o	lRBbr	1	567	11800193	0.989	1.555	.nl (Netherlands)
o	lRBbr	1	563	7275861	0.610	1.544	.br (Brazil)
o	lRBbr	1	533	4974718	0.417	1.461	.dk (Denmark)
o	lRBbr	1	527	18276246	1.532	1.445	.de (Germany)
o	lRBbr	1	453	5270392	0.442	1.242	.au (Australia)
o	lRBbr	1	321	4374280	0.367	0.880	.se (Sweden)
o	lRBbr	1	314	6506553	0.545	0.861	.my (Malaysia)
o	lRBbr	1	247	4530057	0.380	0.677	.mx (Mexico)
o	lRBbr	1	241	2672354	0.224	0.661	.org (Non Profit Making Organizations)
o	lRBbr	1	232	2139860	0.179	0.636	.sg (Singapore)
o	lRBbr	1	212	7693681	0.645	0.581	.fr (France)
o	lRBbr	1	197	9515363	0.798	0.540	.gov (US Government)
o	lRBbr	1	192	2535700	0.213	0.526	.cn (China)
o	lRBbr	1	183	2082857	0.175	0.502	.be (Belgium)
o	lRBbr	1	169	2165238	0.182	0.463	.es (Spain)
o	lRBbr	1	155	6807746	0.571	0.425	.ca (Canada)
o	lRBbr	1	135	1334727	0.112	0.370	.mil (US Military)
o	lRBbr	1	133	3987872	0.334	0.365	.us (United States)
o	lRBbr	1	125	1952084	0.164	0.343	.th (Thailand)
o	lRBbr	1	123	1678945	0.141	0.337	.cz (Czech Republic)
o	lRBbr	1	117	1757916	0.147	0.321	.pt (Portugal)
o	lRBbr	1	92	604478	0.051	0.252	.ch (Switzerland)
o	lRBbr	1	80	455720	0.038	0.219	.fi (Finland)
o	lRBbr	1	77	516008	0.043	0.211	.jp (Japan)
o	lRBbr	1	74	493463	0.041	0.203	.si (Slovenia)
o	lRBbr	1	73	2403650	0.202	0.200	.hr (Croatia)
o	lRBbr	1	73	1752124	0.147	0.200	.id (Indonesia)
o	lRBbr	1	69	564024	0.047	0.189	.ro (Romania)
o	lRBbr	1	58	21315492	1.787	0.159	.gr (Greece)
o	lRBbr	1	56	256828	0.022	0.154	.info (Informational)
o	lRBbr	1	53	699326	0.059	0.145	.ar (Argentina)
o	lRBbr	1	34	372259	0.031	0.093	.pl (Poland)
o	lRBbr	1	28	581085	0.049	0.077	.bg (Bulgaria)
o	lRBbr	1	28	453877	0.038	0.077	.pk (Pakistan)
o	lRBbr	1	28	827127	0.069	0.077	.lt (Lithuania)
o	lRBbr	1	27	609968	0.051	0.074	.co (Colombia)
o	lRBbr	1	24	2301329	0.193	0.066	.nz (New Zealand)
o	lRBbr	1	23	720414	0.060	0.063	.sk (Slovakia)
o	lRBbr	1	21	714139	0.060	0.058	.za (South Africa)
o	lRBbr	1	20	820706	0.069	0.055	.hu (Hungary)
o	lRBbr	1	20	353992	0.030	0.055	.at (Austria)
o	lRBbr	1	18	393699	0.033	0.049	[domain not given]
o	lRBbr	1	12	4622232	0.387	0.033	[unknown domain]
o	lRBbr	1	11	90843	0.008	0.030	.np (Nepal)
o	lRBbr	1	10	225239	0.019	0.027	.ee (Estonia)
o	lRBbr	1	8	43793	0.004	0.022	.sy (Syria)
o	lRBbr	1	7	477308	0.040	0.019	.yu (Former Yugoslavia)
o	lRBbr	1	6	504613	0.042	0.016	.arpa (Arpanet)
o	lRBbr	1	6	108615	0.009	0.016	.cl (Chile)
o	lRBbr	1	6	622176	0.052	0.016	.ph (Philippines)
o	lRBbr	1	6	94334	0.008	0.016	.il (Israel)
o	lRBbr	1	5	322695	0.027	0.014	.ba (Bosnia-Herzegovina)
o	lRBbr	1	5	12927063	1.084	0.014	.tr (Turkey)
o	lRBbr	1	4	24133	0.002	0.011	.ru (Russia)
o	lRBbr	1	4	329925	0.028	0.011	.sa (Saudi Arabia)
o	lRBbr	1	2	15030	0.001	0.005	.uy (Uruguay)
o	lRBbr	1	2	307177	0.026	0.005	.ke (Kenya)
o	lRBbr	1	2	307177	0.026	0.005	.cy (Cyprus)
o	lRBbr	1	2	669885	0.056	0.005	.ie (Ireland)
o	lRBbr	1	1	48066	0.004	0.003	.jo (Jordan)
o	lRBbr	1	1	7515	0.001	0.003	.pe (Peru)
o	lRBbr	1	1	7515	0.001	0.003	.lu (Luxembourg)
S	*f	1R	r
S	RBbr	997	17007332	1.426	2.733	hnarayan.personal.engin.umich.edu
S	RBbr	450	3521298	0.295	1.234	201-66-204-64.smace700.dsl.brasiltelecom.net.br
S	RBbr	413	3888644	0.326	1.132	0x57374125.strnqu1.broadband.tele.dk
S	RBbr	411	36111601	3.027	1.127	crawl-66-249-67-75.googlebot.com
