<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - June 2006"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - June 2006
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2006	09	09	15	59
x	FR	2006	06	01	00	20
x	LR	2006	06	30	23	41
x	SR	11652
x	PR	6591
x	FL	376
x	RR	1396
x	NF	1310
x	NH	1801
x	CL	812
x	UL	29151131
x	BT	631437547
W	RBbr	759	32754865	5.187	6.514	2006	05	28
W	RBbr	2799	93285789	14.774	24.022	2006	06	04
W	RBbr	2911	161255551	25.538	24.983	2006	06	11
W	RBbr	2592	257980189	40.856	22.245	2006	06	18
W	RBbr	2591	86161153	13.645	22.237	2006	06	25
W	*BT	P	1889	2006	06	11
d	RBbr	1456	56986191	9.025	12.496	Sun
d	RBbr	1802	47576969	7.535	15.465	Mon
d	RBbr	1679	165990846	26.288	14.410	Tue
d	RBbr	1545	63003449	9.978	13.260	Wed
d	RBbr	1873	127760279	20.233	16.074	Thu
d	RBbr	1637	53039208	8.400	14.049	Fri
d	RBbr	1660	117080605	18.542	14.246	Sat
D	RBbr	217	12556559	1.989	1.862	2006	06	01
D	RBbr	356	12497411	1.979	3.055	2006	06	02
D	RBbr	186	7700895	1.220	1.596	2006	06	03
D	RBbr	236	11405515	1.806	2.025	2006	06	04
D	RBbr	481	10182735	1.613	4.128	2006	06	05
D	RBbr	423	15842555	2.509	3.630	2006	06	06
D	RBbr	393	18639906	2.952	3.373	2006	06	07
D	RBbr	350	10161952	1.609	3.004	2006	06	08
D	RBbr	212	4728320	0.749	1.819	2006	06	09
D	RBbr	704	22324806	3.536	6.042	2006	06	10
D	RBbr	276	17445448	2.763	2.369	2006	06	11
D	RBbr	399	16532732	2.618	3.424	2006	06	12
D	RBbr	443	13759492	2.179	3.802	2006	06	13
D	RBbr	399	12660893	2.005	3.424	2006	06	14
D	RBbr	572	74251335	11.759	4.909	2006	06	15
D	RBbr	293	13013534	2.061	2.515	2006	06	16
D	RBbr	529	13592117	2.153	4.540	2006	06	17
D	RBbr	469	13207963	2.092	4.025	2006	06	18
D	RBbr	391	9760851	1.546	3.356	2006	06	19
D	RBbr	297	122549679	19.408	2.549	2006	06	20
D	RBbr	358	11334070	1.795	3.072	2006	06	21
D	RBbr	333	13980663	2.214	2.858	2006	06	22
D	RBbr	503	13684176	2.167	4.317	2006	06	23
D	RBbr	241	73462787	11.634	2.068	2006	06	24
D	RBbr	475	14927265	2.364	4.077	2006	06	25
D	RBbr	531	11100651	1.758	4.557	2006	06	26
D	RBbr	516	13839120	2.192	4.428	2006	06	27
D	RBbr	395	20368580	3.226	3.390	2006	06	28
D	RBbr	401	16809770	2.662	3.441	2006	06	29
D	RBbr	273	9115767	1.444	2.343	2006	06	30
D	*BT	P	377	2006	06	15
h	RBbr	268	38962894	6.171	2.300	00
h	RBbr	408	15301067	2.423	3.502	01
h	RBbr	388	16929071	2.681	3.330	02
h	RBbr	590	18041026	2.857	5.064	03
h	RBbr	458	12172988	1.928	3.931	04
h	RBbr	454	21010171	3.327	3.896	05
h	RBbr	345	11192773	1.773	2.961	06
h	RBbr	560	75516774	11.960	4.806	07
h	RBbr	502	26813591	4.246	4.308	08
h	RBbr	441	28334618	4.487	3.785	09
h	RBbr	638	23101547	3.659	5.475	10
h	RBbr	599	17434485	2.761	5.141	11
h	RBbr	363	9977868	1.580	3.115	12
h	RBbr	510	46905357	7.428	4.377	13
h	RBbr	381	6830690	1.082	3.270	14
h	RBbr	561	10487839	1.661	4.815	15
h	RBbr	515	23970636	3.796	4.420	16
h	RBbr	523	20459307	3.240	4.488	17
h	RBbr	620	17920301	2.838	5.321	18
h	RBbr	661	19907129	3.153	5.673	19
h	RBbr	472	15406643	2.440	4.051	20
h	RBbr	413	11905025	1.885	3.544	21
h	RBbr	554	126236258	19.992	4.755	22
h	RBbr	428	16619489	2.632	3.673	23
o	*f	1R	r
o	lRBbr	1	5172	153673284	24.337	44.387	.com (Commercial)
o	lRBbr	1	2738	277798647	43.995	23.498	.net (Networks)
o	lRBbr	1	1001	43741899	6.927	8.591	.edu (US Higher Education)
o	lRBbr	2	339	8106792	1.284	2.909	umich.edu
o	lRBbr	3	277	7151500	1.133	2.377	engin.umich.edu
o	lRBbr	2	2	7285096	1.154	0.017	ucsf.edu
o	lRBbr	1	924	64792777	10.261	7.930	[unresolved numerical addresses]
o	lRBbr	1	295	13023336	2.062	2.532	.uk (United Kingdom)
o	lRBbr	1	172	6645682	1.052	1.476	.de (Germany)
o	lRBbr	1	149	9022384	1.429	1.279	.ca (Canada)
o	lRBbr	1	132	5318427	0.842	1.133	.in (India)
o	lRBbr	1	99	3055525	0.484	0.850	.it (Italy)
o	lRBbr	1	97	3591041	0.569	0.832	.kr (South Korea)
o	lRBbr	1	85	2659542	0.421	0.729	.nl (Netherlands)
o	lRBbr	1	74	2450289	0.388	0.635	.be (Belgium)
o	lRBbr	1	73	1862004	0.295	0.627	.pl (Poland)
o	lRBbr	1	64	1585451	0.251	0.549	.jp (Japan)
o	lRBbr	1	61	5038404	0.798	0.524	.fr (France)
o	lRBbr	1	57	3479657	0.551	0.489	.mx (Mexico)
o	lRBbr	1	54	1220850	0.193	0.463	.cz (Czech Republic)
o	lRBbr	1	50	1646460	0.261	0.429	.br (Brazil)
o	lRBbr	1	50	2574213	0.408	0.429	.gov (US Government)
o	lRBbr	1	40	564335	0.089	0.343	.dk (Denmark)
o	lRBbr	1	38	1159039	0.184	0.326	.hu (Hungary)
o	lRBbr	1	38	729832	0.116	0.326	.au (Australia)
o	lRBbr	1	26	669328	0.106	0.223	.se (Sweden)
o	lRBbr	1	22	591764	0.094	0.189	.fi (Finland)
o	lRBbr	1	16	876346	0.139	0.137	.co (Colombia)
o	lRBbr	1	15	445730	0.071	0.129	.cl (Chile)
o	lRBbr	1	11	405371	0.064	0.094	.org (Non Profit Making Organizations)
o	lRBbr	1	9	323022	0.051	0.077	.ph (Philippines)
o	lRBbr	1	9	299638	0.047	0.077	.il (Israel)
o	lRBbr	1	9	80681	0.013	0.077	.sg (Singapore)
o	lRBbr	1	8	568359	0.090	0.069	.my (Malaysia)
o	lRBbr	1	8	269731	0.043	0.069	.ar (Argentina)
o	lRBbr	1	7	187053	0.030	0.060	.no (Norway)
o	lRBbr	1	6	16955741	2.685	0.051	[unknown domain]
o	lRBbr	1	6	396391	0.063	0.051	.tw (Taiwan)
o	lRBbr	1	4	30622	0.005	0.034	.us (United States)
o	lRBbr	1	4	35304	0.006	0.034	.sa (Saudi Arabia)
o	lRBbr	1	3	2724702	0.432	0.026	.th (Thailand)
o	lRBbr	1	3	56186	0.009	0.026	.mil (US Military)
o	lRBbr	1	3	351371	0.056	0.026	.ru (Russia)
o	lRBbr	1	3	66903	0.011	0.026	.tv (Tuvalu)
o	lRBbr	1	3	35924	0.006	0.026	.ua (Ukraine)
o	lRBbr	1	2	350660	0.056	0.017	.lt (Lithuania)
o	lRBbr	1	2	15311	0.002	0.017	.lu (Luxembourg)
o	lRBbr	1	2	15311	0.002	0.017	.nz (New Zealand)
o	lRBbr	1	2	15311	0.002	0.017	.ch (Switzerland)
o	lRBbr	1	2	7169	0.001	0.017	.gh (Ghana)
o	lRBbr	1	2	15270	0.002	0.017	.at (Austria)
o	lRBbr	1	2	15270	0.002	0.017	.sk (Slovakia)
S	*f	1R	r
S	RBbr	836	11561152	1.831	7.175	7-9745.san2.attens.net
S	RBbr	688	17212784	2.726	5.905	msnbot.msn.com
S	RBbr	581	175180821	27.743	4.986	c-68-40-207-37.hsd1.mi.comcast.net
S	RBbr	265	4246961	0.673	2.274	crawl-66-249-65-148.googlebot.com
S	RBbr	173	15474295	2.451	1.485	crawl103.exabot.com
S	RBbr	104	1022235	0.162	0.893	crawl-66-249-65-78.googlebot.com
S	RBbr	98	4112597	0.651	0.841	dsl-kk-dynamic-245.5.22.125.airtelbroadband.in
S	RBbr	97	3591041	0.569	0.832	e5109-4.postech.ac.kr
S	RBbr	95	2578664	0.408	0.815	emea-netcache1.oracle.co.uk
S	RBbr	85	1832546	0.290	0.729	202.88.187.214
S	RBbr	75	1921088	0.304	0.644	155.69.5.236
S	RBbr	74	3049196	0.483	0.635	tohirdhurd.eche.ualberta.ca
S	RBbr	69	1940549	0.307	0.592	rescomp-03-65123.stanford.edu
S	RBbr	68	1115522	0.177	0.584	crawl-66-249-66-84.googlebot.com
S	RBbr	67	969347	0.154	0.575	us-west.uniphase.com
S	RBbr	66	988794	0.157	0.566	dynamic-179-161.natpool.uc.edu
S	RBbr	63	1250087	0.198	0.541	hnarayan.personal.engin.umich.edu
S	RBbr	63	703262	0.111	0.541	154.199.36.72.reverse.layeredtech.com
S	RBbr	63	657536	0.104	0.541	crawl-66-249-65-170.googlebot.com
S	RBbr	61	1374897	0.218	0.524	cpe-66-108-23-18.nyc.res.rr.com
S	RBbr	61	286193	0.045	0.524	70.42.51.20
S	RBbr	60	466112	0.074	0.515	crawl-66-249-66-7.googlebot.com
S	RBbr	53	1673658	0.265	0.455	egspd42251.ask.com
S	RBbr	53	882065	0.140	0.455	design2.eecs.umich.edu
S	RBbr	52	836463	0.132	0.446	crawl-66-249-66-166.googlebot.com
S	RBbr	48	1174917	0.186	0.412	jyxo-crawler3.streaming.cesnet.cz
S	RBbr	48	1007570	0.160	0.412	60.51.208.54
S	RBbr	47	1045160	0.166	0.403	26-65-dsl.ipact.nl
S	RBbr	47	2589751	0.410	0.403	taylor.eche.ualberta.ca
S	RBbr	47	1469322	0.233	0.403	dslb-084-056-146-075.pools.arcor-ip.net
S	RBbr	46	3251595	0.515	0.395	ares.ikt.rwth-aachen.de
S	RBbr	46	533611	0.085	0.395	82-41-207-124.cable.ubr11.edin.blueyonder.co.uk
S	RBbr	46	1877564	0.297	0.395	129-79-158-203.dhcp-bl.indiana.edu
S	RBbr	46	1018294	0.161	0.395	udhcp-wlan53.public.engin.umich.edu
