<table width="95%"  border="0" align="center" cellpadding="0" cellspacing="0">
  <tr>
    <td width="16" align="left" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tl.gif" width="16" height="13"></td>
    <td rowspan="3" align="right" valign="middle" class="head-icon"><img src="/~umweb/images/analog/log_icon.gif" width="93" height="68"></td>
    <td rowspan="2" align="center" valign="bottom" class="head-title"><img src="/~umweb/images/analog/logtitle.gif" width="420" height="49"></td>
    <td width="16" align="right" valign="top" class="head-tl"><img src="/~umweb/images/analog/headcap_tr.gif" width="16" height="13"></td>
  </tr>
  <tr>
    <td width="16" rowspan="2" align="left" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_bl.gif" width="16" height="13" align="absbottom"></td>
    <td width="16" rowspan="2" align="right" valign="bottom" class="head-br"><img src="/~umweb/images/analog/headcap_br.gif" width="16" height="13" align="absbottom"></td>
  </tr>
  <tr>
    <td align="center" valign="middle" class="head-text">
    Web Server Statistics for <a href="http://www-personal.umich.edu/~hnarayan/">"Harish Narayanan (hnarayan) - November 2007"</a><br>
    Report generated by <a href="http://www.analog.cx/">Analog 6.0</a> and <a href="http://www.reportmagic.org/">Report Magic 2.21</a></a>
    </td>
  </tr>
</table>

x	VE	analog 6.0
x	HN	Harish Narayanan (hnarayan) - November 2007
x	HU	http://www-personal.umich.edu/~hnarayan/
x	PS	2007	12	05	12	38
x	FR	2007	11	01	00	00
x	LR	2007	11	30	23	49
x	SR	52967
x	PR	6602
x	FL	4574
x	RR	36
x	NF	1494
x	NH	2548
x	CL	31776
x	UL	21877431
x	BT	2106606925
W	RBbr	3276	134131396	6.367	6.185	2007	10	28
W	RBbr	15264	483115289	22.933	28.818	2007	11	04
W	RBbr	10839	576649002	27.373	20.464	2007	11	11
W	RBbr	12622	507773508	24.104	23.830	2007	11	18
W	RBbr	10966	404937730	19.222	20.703	2007	11	25
W	*BT	P	1675	2007	11	11
d	RBbr	8618	315736094	14.988	16.271	Sun
d	RBbr	7213	212077052	10.067	13.618	Mon
d	RBbr	8455	393692513	18.688	15.963	Tue
d	RBbr	5828	198130499	9.405	11.003	Wed
d	RBbr	10789	488292561	23.179	20.369	Thu
d	RBbr	8023	340290885	16.154	15.147	Fri
d	RBbr	4041	158387321	7.519	7.629	Sat
D	RBbr	1658	30180821	1.433	3.130	2007	11	01
D	RBbr	1618	103950575	4.935	3.055	2007	11	02
D	RBbr	0	0	0.000	0.000	2007	11	03
D	RBbr	4369	73636444	3.495	8.249	2007	11	04
D	RBbr	2840	80158712	3.805	5.362	2007	11	05
D	RBbr	1909	58074510	2.757	3.604	2007	11	06
D	RBbr	1481	48698364	2.312	2.796	2007	11	07
D	RBbr	1825	76767978	3.644	3.446	2007	11	08
D	RBbr	1486	72296322	3.432	2.806	2007	11	09
D	RBbr	1354	73482959	3.488	2.556	2007	11	10
D	RBbr	1047	40826626	1.938	1.977	2007	11	11
D	RBbr	0	0	0.000	0.000	2007	11	12
D	RBbr	2796	202563299	9.616	5.279	2007	11	13
D	RBbr	1574	41490267	1.970	2.972	2007	11	14
D	RBbr	2476	176567048	8.382	4.675	2007	11	15
D	RBbr	1825	64557056	3.065	3.446	2007	11	16
D	RBbr	1121	50644706	2.404	2.116	2007	11	17
D	RBbr	1555	101037228	4.796	2.936	2007	11	18
D	RBbr	1957	70165570	3.331	3.695	2007	11	19
D	RBbr	2261	81130627	3.851	4.269	2007	11	20
D	RBbr	1095	62085056	2.947	2.067	2007	11	21
D	RBbr	2534	117615300	5.583	4.784	2007	11	22
D	RBbr	1654	41480071	1.969	3.123	2007	11	23
D	RBbr	1566	34259656	1.626	2.957	2007	11	24
D	RBbr	1647	100235796	4.758	3.109	2007	11	25
D	RBbr	2416	61752770	2.931	4.561	2007	11	26
D	RBbr	1489	51924077	2.465	2.811	2007	11	27
D	RBbr	1678	45856812	2.177	3.168	2007	11	28
D	RBbr	2296	87161414	4.138	4.335	2007	11	29
D	RBbr	1440	58006861	2.754	2.719	2007	11	30
D	*BT	P	542	2007	11	13
h	RBbr	1703	63292990	3.004	3.215	00
h	RBbr	1554	80976621	3.844	2.934	01
h	RBbr	1602	48321196	2.294	3.025	02
h	RBbr	949	48139012	2.285	1.792	03
h	RBbr	928	22154866	1.052	1.752	04
h	RBbr	1234	52800679	2.506	2.330	05
h	RBbr	1401	64007492	3.038	2.645	06
h	RBbr	1290	44671652	2.121	2.435	07
h	RBbr	2359	88429217	4.198	4.454	08
h	RBbr	2174	93104104	4.420	4.104	09
h	RBbr	2540	57062024	2.709	4.795	10
h	RBbr	3538	148400292	7.045	6.680	11
h	RBbr	2969	102096423	4.846	5.605	12
h	RBbr	2274	114883119	5.453	4.293	13
h	RBbr	3411	107418052	5.099	6.440	14
h	RBbr	3120	231423901	10.986	5.890	15
h	RBbr	4525	135611350	6.437	8.543	16
h	RBbr	2991	103266376	4.902	5.647	17
h	RBbr	2360	99890908	4.742	4.456	18
h	RBbr	2400	86937320	4.127	4.531	19
h	RBbr	1564	86737020	4.117	2.953	20
h	RBbr	1967	84866629	4.029	3.714	21
h	RBbr	2688	68318097	3.243	5.075	22
h	RBbr	1426	73797585	3.503	2.692	23
o	*f	1R	r
o	lRBbr	1	13898	649272934	30.821	26.239	.net (Networks)
o	lRBbr	1	10213	439239100	20.851	19.282	.edu (US Higher Education)
o	lRBbr	2	7597	298518287	14.171	14.343	umich.edu
o	lRBbr	3	7082	289036626	13.720	13.371	engin.umich.edu
o	lRBbr	2	780	62539880	2.969	1.473	uiuc.edu
o	lRBbr	2	145	46794666	2.221	0.274	mit.edu
o	lRBbr	1	8272	199570439	9.474	15.617	[unresolved numerical addresses]
o	lRBbr	1	7933	461730852	21.918	14.977	.com (Commercial)
o	lRBbr	1	1427	56769650	2.695	2.694	.de (Germany)
o	lRBbr	1	1353	51411555	2.440	2.554	.pl (Poland)
o	lRBbr	1	1065	24635079	1.169	2.011	.in (India)
o	lRBbr	1	746	22678724	1.077	1.408	.it (Italy)
o	lRBbr	1	734	12452948	0.591	1.386	.uk (United Kingdom)
o	lRBbr	1	658	14528573	0.690	1.242	.ca (Canada)
o	lRBbr	1	657	11076084	0.526	1.240	.si (Slovenia)
o	lRBbr	1	456	8417215	0.400	0.861	.au (Australia)
o	lRBbr	1	405	9788389	0.465	0.765	.br (Brazil)
o	lRBbr	1	359	4053038	0.192	0.678	.yu (Former Yugoslavia)
o	lRBbr	1	358	5623459	0.267	0.676	.nz (New Zealand)
o	lRBbr	1	357	4593517	0.218	0.674	.org (Non Profit Making Organizations)
o	lRBbr	1	274	4224330	0.201	0.517	.be (Belgium)
o	lRBbr	1	271	34907030	1.657	0.512	.gov (US Government)
o	lRBbr	1	260	4437470	0.211	0.491	.us (United States)
o	lRBbr	1	247	2903303	0.138	0.466	.ch (Switzerland)
o	lRBbr	1	244	6690910	0.318	0.461	.jp (Japan)
o	lRBbr	1	240	4081289	0.194	0.453	.mx (Mexico)
o	lRBbr	1	229	3717088	0.176	0.432	.nl (Netherlands)
o	lRBbr	1	156	5497705	0.261	0.295	.fr (France)
o	lRBbr	1	150	8151178	0.387	0.283	.ar (Argentina)
o	lRBbr	1	136	1624234	0.077	0.257	.ro (Romania)
o	lRBbr	1	124	1544474	0.073	0.234	.ae (United Arab Emirates)
o	lRBbr	1	122	3901588	0.185	0.230	.th (Thailand)
o	lRBbr	1	116	1512648	0.072	0.219	.se (Sweden)
o	lRBbr	1	115	2892475	0.137	0.217	.id (Indonesia)
o	lRBbr	1	100	1345776	0.064	0.189	.mil (US Military)
o	lRBbr	1	87	1057289	0.050	0.164	.vn (Vietnam)
o	lRBbr	1	86	680280	0.032	0.162	.sk (Slovakia)
o	lRBbr	1	77	3123386	0.148	0.145	.no (Norway)
o	lRBbr	1	75	1465929	0.070	0.142	.tr (Turkey)
o	lRBbr	1	73	2615817	0.124	0.138	.sg (Singapore)
o	lRBbr	1	71	1751562	0.083	0.134	.my (Malaysia)
o	lRBbr	1	58	1216968	0.058	0.110	.cz (Czech Republic)
o	lRBbr	1	56	6507666	0.309	0.106	.ru (Russia)
o	lRBbr	1	54	672245	0.032	0.102	.bg (Bulgaria)
o	lRBbr	1	53	979398	0.046	0.100	.lt (Lithuania)
o	lRBbr	1	51	672221	0.032	0.096	.ph (Philippines)
o	lRBbr	1	47	670573	0.032	0.089	.ee (Estonia)
o	lRBbr	1	43	841941	0.040	0.081	.es (Spain)
o	lRBbr	1	38	1429727	0.068	0.072	.pt (Portugal)
o	lRBbr	1	35	264065	0.013	0.066	.cy (Cyprus)
o	lRBbr	1	31	217830	0.010	0.059	.info (Informational)
o	lRBbr	1	30	50052	0.002	0.057	.fi (Finland)
o	lRBbr	1	30	7385829	0.351	0.057	.gr (Greece)
o	lRBbr	1	28	49004	0.002	0.053	.is (Iceland)
o	lRBbr	1	27	569711	0.027	0.051	.fo (Faroe Islands)
o	lRBbr	1	23	1194972	0.057	0.043	.ie (Ireland)
o	lRBbr	1	20	2579254	0.122	0.038	.at (Austria)
o	lRBbr	1	18	1621108	0.077	0.034	.hu (Hungary)
o	lRBbr	1	17	200517	0.010	0.032	.sy (Syria)
o	lRBbr	1	17	250234	0.012	0.032	.pk (Pakistan)
o	lRBbr	1	16	89709	0.004	0.030	.dk (Denmark)
o	lRBbr	1	16	139126	0.007	0.030	.ma (Morocco)
o	lRBbr	1	15	497321	0.024	0.028	.hr (Croatia)
o	lRBbr	1	14	91627	0.004	0.026	.za (South Africa)
o	lRBbr	1	14	24502	0.001	0.026	.cl (Chile)
o	lRBbr	1	12	166602	0.008	0.023	.do (Dominican Republic)
o	lRBbr	1	11	339051	0.016	0.021	.sa (Saudi Arabia)
o	lRBbr	1	10	431719	0.020	0.019	.cc (Cocos (Keeling) Islands)
o	lRBbr	1	7	327335	0.016	0.013	.ky (Cayman Islands)
o	lRBbr	1	6	75617	0.004	0.011	[unknown domain]
o	lRBbr	1	4	314275	0.015	0.008	.gl (Greenland)
o	lRBbr	1	4	611312	0.029	0.008	.hk (Hong Kong)
o	lRBbr	1	3	90713	0.004	0.006	.arpa (Arpanet)
o	lRBbr	1	3	37711	0.002	0.006	.cn (China)
o	lRBbr	1	2	591606	0.028	0.004	.by (Belarus)
o	lRBbr	1	2	49866	0.002	0.004	.gh (Ghana)
o	lRBbr	1	2	489449	0.023	0.004	.kr (South Korea)
